,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
1348,El Salvador,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1349,El Salvador,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1350,El Salvador,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1351,San Marino,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1352,San Marino,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1353,San Marino,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1354,San Marino,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1355,San Marino,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1356,San Marino,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1357,San Marino,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1358,Somalia,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1359,Somalia,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1360,Somalia,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1361,Somalia,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1362,Somalia,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1363,Somalia,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1364,Somalia,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1365,Serbia,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1366,Serbia,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1367,Serbia,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1368,Serbia,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1369,Serbia,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1370,Serbia,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1371,Serbia,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1372,South Sudan,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1373,South Sudan,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1374,South Sudan,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1375,South Sudan,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1376,South Sudan,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1377,South Sudan,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1378,South Sudan,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1379,Suriname,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1380,Suriname,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1381,Suriname,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1382,Suriname,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1383,Suriname,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1384,Suriname,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1385,Suriname,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1386,Slovak Republic,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1387,Slovak Republic,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1388,Slovak Republic,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1389,Slovak Republic,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1390,Slovak Republic,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1391,Slovak Republic,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1392,Slovak Republic,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1393,Slovenia,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1394,Slovenia,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1395,Slovenia,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1396,Slovenia,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1397,Slovenia,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1398,Slovenia,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1399,Slovenia,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1400,Sweden,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1401,Sweden,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1402,Sweden,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1403,Sweden,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1404,Sweden,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1405,Sweden,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1406,Sweden,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1407,Eswatini,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1408,Eswatini,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1409,Eswatini,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1410,Eswatini,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1411,Eswatini,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1412,Eswatini,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1413,Eswatini,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1414,Seychelles,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1415,Seychelles,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1416,Seychelles,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1417,Seychelles,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1418,Seychelles,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1419,Seychelles,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1420,Seychelles,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1421,Syria,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1422,Syria,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1423,Syria,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1424,Syria,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1425,Syria,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1426,Syria,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1427,Syria,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1428,Chad,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1429,Chad,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1430,Chad,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1431,Chad,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1432,Chad,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1433,Chad,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1434,Chad,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1435,Togo,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1436,Togo,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1437,Togo,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1438,Togo,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1439,Togo,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1440,Togo,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1441,Togo,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1442,Thailand,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1443,Thailand,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1444,Thailand,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1445,Thailand,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1446,Thailand,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1447,Thailand,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1448,Thailand,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1449,Tajikistan,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1450,Tajikistan,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1451,Tajikistan,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1452,Tajikistan,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1453,Tajikistan,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1454,Tajikistan,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1455,Tajikistan,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1456,Turkmenistan,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1457,Turkmenistan,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1458,Turkmenistan,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1459,Turkmenistan,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1460,Turkmenistan,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1461,Turkmenistan,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1462,Turkmenistan,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1463,Timor-Leste,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1464,Timor-Leste,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1465,Timor-Leste,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1466,Timor-Leste,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1467,Timor-Leste,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1468,Timor-Leste,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1469,Timor-Leste,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1470,Tonga,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1471,Tonga,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1472,Tonga,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1473,Tonga,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1474,Tonga,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1475,Tonga,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1476,Tonga,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1477,Trinidad and Tobago,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1478,Trinidad and Tobago,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1479,Trinidad and Tobago,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1480,Trinidad and Tobago,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1481,Trinidad and Tobago,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1482,Trinidad and Tobago,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1483,Trinidad and Tobago,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1484,Tunisia,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1485,Tunisia,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1486,Tunisia,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1487,Tunisia,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1488,Tunisia,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1489,Tunisia,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1490,Tunisia,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1491,Turkey,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1492,Turkey,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1493,Turkey,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1494,Turkey,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1495,Turkey,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1496,Turkey,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1497,Turkey,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1498,Taiwan,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1499,Taiwan,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1500,Taiwan,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1501,Taiwan,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1502,Taiwan,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1503,Taiwan,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1504,Taiwan,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1505,Tanzania,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1506,Tanzania,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1507,Tanzania,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1508,Tanzania,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1509,Tanzania,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1510,Tanzania,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1511,Tanzania,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1512,Uganda,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1513,Uganda,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1514,Uganda,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1515,Uganda,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1516,Uganda,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1517,Uganda,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1518,Uganda,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1519,Ukraine,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1520,Ukraine,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1521,Ukraine,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1522,Ukraine,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1523,Ukraine,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1524,Ukraine,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1525,Ukraine,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1526,Uruguay,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1527,Uruguay,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1528,Uruguay,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1529,Uruguay,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1530,Uruguay,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1531,Uruguay,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1532,Uruguay,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1533,United States,,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1534,United States,,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1535,United States,,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1536,United States,,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1537,United States,,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1538,United States,,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1539,United States,,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1540,United States,Alaska,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1541,United States,Alaska,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1542,United States,Alaska,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1543,United States,Alaska,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1544,United States,Alaska,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1545,United States,Alaska,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1546,United States,Alaska,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1547,United States,Alabama,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1548,United States,Alabama,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1549,United States,Alabama,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1550,United States,Alabama,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1551,United States,Alabama,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1552,United States,Alabama,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1553,United States,Alabama,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1554,United States,Arkansas,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1555,United States,Arkansas,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1556,United States,Arkansas,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1557,United States,Arkansas,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1558,United States,Arkansas,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1559,United States,Arkansas,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1560,United States,Arkansas,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1561,United States,Arizona,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1562,United States,Arizona,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1563,United States,Arizona,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1564,United States,Arizona,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1565,United States,Arizona,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1566,United States,Arizona,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1567,United States,Arizona,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1568,United States,California,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1569,United States,California,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1570,United States,California,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1571,United States,California,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1572,United States,California,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1573,United States,California,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1574,United States,California,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1575,United States,Colorado,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1576,United States,Colorado,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1577,United States,Colorado,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1578,United States,Colorado,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1579,United States,Colorado,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1580,United States,Colorado,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1581,United States,Colorado,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1582,United States,Connecticut,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1583,United States,Connecticut,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1584,United States,Connecticut,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1585,United States,Connecticut,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1586,United States,Connecticut,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1587,United States,Connecticut,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1588,United States,Connecticut,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1589,United States,Washington DC,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1590,United States,Washington DC,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1591,United States,Washington DC,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1592,United States,Washington DC,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1593,United States,Washington DC,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1594,United States,Washington DC,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1595,United States,Washington DC,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1596,United States,Delaware,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1597,United States,Delaware,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1598,United States,Delaware,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1599,United States,Delaware,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1600,United States,Delaware,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1601,United States,Delaware,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1602,United States,Delaware,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1603,United States,Florida,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1604,United States,Florida,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1605,United States,Florida,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1606,United States,Florida,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1607,United States,Florida,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1608,United States,Florida,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1609,United States,Florida,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1610,United States,Georgia,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1611,United States,Georgia,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1612,United States,Georgia,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1613,United States,Georgia,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1614,United States,Georgia,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1615,United States,Georgia,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1616,United States,Georgia,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1617,United States,Hawaii,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1618,United States,Hawaii,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1619,United States,Hawaii,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1620,United States,Hawaii,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1621,United States,Hawaii,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1622,United States,Hawaii,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1623,United States,Hawaii,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1624,United States,Iowa,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1625,United States,Iowa,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1626,United States,Iowa,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1627,United States,Iowa,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1628,United States,Iowa,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1629,United States,Iowa,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1630,United States,Iowa,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1631,United States,Idaho,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1632,United States,Idaho,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1633,United States,Idaho,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1634,United States,Idaho,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1635,United States,Idaho,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1636,United States,Idaho,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1637,United States,Idaho,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1638,United States,Illinois,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1639,United States,Illinois,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1640,United States,Illinois,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1641,United States,Illinois,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1642,United States,Illinois,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1643,United States,Illinois,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1644,United States,Illinois,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1645,United States,Indiana,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1646,United States,Indiana,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1647,United States,Indiana,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1648,United States,Indiana,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1649,United States,Indiana,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1650,United States,Indiana,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1651,United States,Indiana,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1652,United States,Kansas,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1653,United States,Kansas,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1654,United States,Kansas,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1655,United States,Kansas,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1656,United States,Kansas,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1657,United States,Kansas,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1658,United States,Kansas,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1659,United States,Kentucky,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1660,United States,Kentucky,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1661,United States,Kentucky,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1662,United States,Kentucky,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1663,United States,Kentucky,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1664,United States,Kentucky,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1665,United States,Kentucky,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1666,United States,Louisiana,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1667,United States,Louisiana,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1668,United States,Louisiana,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1669,United States,Louisiana,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1670,United States,Louisiana,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1671,United States,Louisiana,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1672,United States,Louisiana,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1673,United States,Massachusetts,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1674,United States,Massachusetts,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
1675,United States,Massachusetts,2021-01-03,2,2,1,2,1,2,1,2,1,2,1,2
1676,United States,Massachusetts,2021-01-04,2,2,1,2,1,2,1,2,1,2,1,2
1677,United States,Massachusetts,2021-01-05,2,2,1,2,1,2,1,2,1,2,1,2
1678,United States,Massachusetts,2021-01-06,2,2,1,2,1,2,1,2,1,2,1,2
1679,United States,Massachusetts,2021-01-07,2,2,1,2,1,2,1,2,1,2,1,2
1680,United States,Maryland,2021-01-01,2,2,1,2,1,2,1,2,1,2,1,2
1681,United States,Maryland,2021-01-02,2,2,1,2,1,2,1,2,1,2,1,2
